,rooms,area,floor,total_floors,city,district,residential_complex,house_type,condition,bathroom,ceiling_height,house_age,floor_ratio,is_first_floor,is_last_floor,description_len,lat,lon,coordinates_found,price_per_m2,price
138,2,52.2,5.0,9.0,Астана,Сарайшык р-н,Auez Park,монолитный,unknown,совмещенный,3.0,0,0.6,0,0,2770,51.1282205,71.4306682,1,824000.0,43012800
139,3,94.0,11.0,12.0,Астана,unknown,Bai-Tursyn,монолитный,unknown,раздельный,2.9,3,0.9166666666666666,0,0,268,51.1278137,71.4580125,1,619148.94,58200000
140,1,54.4,6.0,10.0,Астана,Есильский р-н,unknown,монолитный,unknown,совмещенный,2.75,15,0.6,0,0,123,51.1163714,71.4306622,1,542279.41,29500000
141,3,93.63,5.0,9.0,Астана,р-н Байконур,DARMEN,монолитный,unknown,unknown,3.0,0,0.6,0,0,2526,51.1282205,71.4306682,1,671011.43,62826800
142,2,52.0,3.0,23.0,Астана,Алматы р-н,unknown,монолитный,unknown,unknown,3.0,10,0.13043478260869565,0,0,287,51.1277724,71.4742851,1,536538.46,27900000
143,2,56.8,8.0,10.0,Алматы,Наурызбайский р-н,Alma City 5,монолитный,свежий ремонт,совмещенный,2.7,3,0.8,0,0,946,43.2169826,76.8078742,0,616197.18,35000000
144,2,53.0,10.0,10.0,Алматы,Бостандыкский р-н,Centrium,монолитный,unknown,unknown,3.3,2,1.0,0,1,331,43.2363924,76.9457275,1,1264150.94,67000000
145,4,126.7,5.0,14.0,Астана,Есильский р-н,Panorama Park,монолитный,свежий ремонт,2 с/у и более,3.0,8,0.35714285714285715,0,0,709,51.0977608,71.4144923,1,907655.88,115000000
146,3,79.98,5.0,6.0,Алматы,Медеуский р-н,Dream City. Art,монолитный,unknown,2 с/у и более,2.7,0,0.6,0,0,3385,43.2363924,76.9457275,1,871008.6,69663268
147,2,62.27,5.0,7.0,Шымкент,Аль-Фарабийский р-н,Kausar Riverside,монолитный,unknown,совмещенный,3.15,0,0.6,0,0,2862,42.3146962,69.5883282,1,485000.0,30200950
148,3,81.97,5.0,9.0,Астана,Есильский р-н,Family Nest,монолитный,unknown,совмещенный,2.7,0,0.6,0,0,2244,51.1282205,71.4306682,1,483000.0,39591510
149,2,50.0,2.0,8.0,Алматы,Алатауский р-н,Аккент,монолитный,"не новый, но аккуратный ремонт",совмещенный,2.7,15,0.25,0,0,639,43.2609721,76.87274995,0,590000.0,29500000
150,1,28.46,5.0,6.0,Алматы,Алатауский р-н,Arena City. Sport,монолитный,unknown,совмещенный,2.7,0,0.6,0,0,2559,43.2363924,76.9457275,1,837638.79,23839200
151,4,136.0,3.0,27.0,Астана,Сарайшык р-н,Хайвил Астана,unknown,unknown,2 с/у и более,27.0,12,0.1111111111111111,0,0,106,51.1264051,71.467968,1,823529.41,112000000
152,2,95.4,4.0,4.0,Алматы,Бостандыкский р-н,Горное Солнце,монолитный,unknown,2 с/у и более,2.8,9,1.0,0,1,0,43.2051867,76.9160941,1,995807.13,95000000
153,4,100.0,10.0,12.0,Астана,Есильский р-н,Кулагер,монолитный,свежий ремонт,unknown,2.7,12,0.8333333333333334,0,0,926,51.1308707,71.3644713,1,510000.0,51000000
154,3,103.0,5.0,5.0,Алматы,Алмалинский р-н,unknown,кирпичный,unknown,раздельный,3.0,35,1.0,0,1,165,43.2500749,76.9082224,0,757281.55,78000000
155,2,65.8,2.0,16.0,Астана,Алматы р-н,Akbulak Comfort,монолитный,unknown,unknown,3.0,6,0.125,0,0,607,51.1237434,71.4689049,1,604863.22,39800000
156,2,60.0,16.0,17.0,Алматы,Бостандыкский р-н,Айгерим,монолитный,"не новый, но аккуратный ремонт",совмещенный,3.0,14,0.9411764705882353,0,0,824,43.1953342,76.8932249,1,850000.0,51000000
157,1,35.48,5.0,10.5,Шымкент,Абайский р-н,Grand Park. Aura,монолитный,unknown,совмещенный,3.0,0,0.6,0,0,2275,42.3146962,69.5883282,1,688000.0,24410240
158,1,40.0,1.0,12.0,Астана,Сарайшык р-н,DAUYLPAZ,кирпичный,unknown,unknown,3.0,0,0.08333333333333333,1,0,184,51.1106398,71.5277587,1,750000.0,30000000
159,2,35.5,11.0,12.0,Астана,Сарайшык р-н,Geneva 3,кирпичный,свежий ремонт,совмещенный,3.0,1,0.9166666666666666,0,0,278,51.1089195,71.5104632,1,690140.85,24500000
160,3,115.0,15.0,18.0,Астана,Есильский р-н,Europe City,монолитный,черновая отделка,2 с/у и более,3.3,3,0.8333333333333334,0,0,467,51.1164708,71.4224621,1,1347826.09,155000000
161,6,230.0,15.0,18.0,Астана,Есильский р-н,Europe City,монолитный,черновая отделка,2 с/у и более,3.3,2,0.8333333333333334,0,0,502,51.1164708,71.4224621,1,1347826.09,310000000
162,3,100.0,15.0,13.0,Алматы,Алмалинский р-н,Жагалау,монолитный,свежий ремонт,2 с/у и более,2.8,14,1.1538461538461537,0,0,1150,43.2357273,76.8751749,1,930000.0,93000000
163,1,41.2,5.0,13.0,Шымкент,Каратауский р-н,Jas Otau Turan,монолитный,unknown,совмещенный,2.7,3,0.6,0,0,1071,42.3146962,69.5883282,1,395000.0,16274000
164,2,83.3,3.0,18.0,Алматы,Бостандыкский р-н,4YOU,монолитный,свежий ремонт,2 с/у и более,3.0,5,0.16666666666666666,0,0,277,43.2082321,76.8958046,1,1260504.2,105000000
165,2,51.55,5.0,12.0,Астана,Есильский р-н,MoD. Urban,монолитный,unknown,совмещенный,3.0,-1,0.6,0,0,2527,51.1282205,71.4306682,1,946000.0,48766300
166,3,86.63,5.0,10.5,Шымкент,Абайский р-н,Grand Park. Aura,монолитный,unknown,2 с/у и более,3.0,0,0.6,0,0,2275,42.3146962,69.5883282,1,572594.25,49603840
167,2,46.03,5.0,5.0,Алматы,Алатауский р-н,Kamila,монолитный,unknown,совмещенный,3.0,2,0.6,0,0,3223,43.2363924,76.9457275,1,620000.0,28538600
168,1,37.0,5.0,5.0,Алматы,Наурызбайский р-н,Шынырау,монолитный,unknown,совмещенный,3.0,0,1.0,0,1,750,43.2322717,76.7727373,1,527027.03,19500000
169,3,101.0,5.0,12.0,Алматы,Бостандыкский р-н,NS–Tau,монолитный,"не новый, но аккуратный ремонт",2 с/у и более,2.7,10,0.4166666666666667,0,0,1556,43.227937,76.9392075,1,900990.1,91000000
170,2,48.93,5.0,6.0,Алматы,Турксибский р-н,Dream City. Family,монолитный,unknown,совмещенный,3.0,0,0.6,0,0,2735,43.2363924,76.9457275,1,836174.13,40914000
171,2,55.71,5.0,9.0,Астана,Нура р-н,OIU,монолитный,unknown,совмещенный,3.0,0,0.6,0,0,2768,51.1282205,71.4306682,1,703055.11,39167200
172,3,116.0,18.0,22.0,Астана,Есильский р-н,Europe City,монолитный,unknown,2 с/у и более,3.0,2,0.8181818181818182,0,0,471,51.1164708,71.4224621,1,1594827.59,185000000
173,3,83.0,10.0,16.0,Шымкент,Абайский р-н,Capital City,монолитный,свободная планировка,2 с/у и более,2.9,11,0.625,0,0,231,42.3146962,69.5883282,0,451807.23,37500000
174,3,61.0,1.0,13.0,Алматы,Алмалинский р-н,12 месяцев,монолитный,unknown,раздельный,2.8,6,0.07692307692307693,1,0,291,43.2666331,76.9174813,1,754098.36,46000000
175,3,66.0,6.0,9.0,Астана,Нура р-н,Dariya от Favorite Group,кирпичный,unknown,unknown,3.0,0,0.6666666666666666,0,0,81,51.1311244,71.3932162,1,712121.21,47000000
176,1,48.2,6.0,10.0,Алматы,Наурызбайский р-н,Хан Тенгри,монолитный,"не новый, но аккуратный ремонт",совмещенный,2.9,14,0.6,0,0,670,43.1710437,76.8726738,1,744813.28,35900000
177,3,80.0,8.0,8.0,Астана,Есильский р-н,Арнау,кирпичный,свежий ремонт,совмещенный,2.7,5,1.0,0,1,681,51.1079256,71.4273513,0,668750.0,53500000
178,2,93.1,9.0,18.0,Астана,Алматы р-н,Хайвил Астана,монолитный,свежий ремонт,2 с/у и более,27.0,19,0.5,0,0,200,51.1173344,71.5234369,1,827067.67,77000000
179,2,66.0,4.0,24.0,Астана,Алматы р-н,Жануя,монолитный,unknown,unknown,3.0,12,0.16666666666666666,0,0,417,51.1234897,71.4792534,1,431818.18,28500000
180,3,70.0,5.0,6.0,Алматы,Наурызбайский р-н,Alma City,монолитный,"не новый, но аккуратный ремонт",раздельный,2.8,7,0.8333333333333334,0,0,944,43.2216484,76.7888178,1,554285.71,38800000
182,5,160.0,12.0,12.0,Астана,Есильский р-н,MoD. Urban,монолитный,unknown,unknown,3.3,0,1.0,0,1,275,42.9171878,72.7263831,1,781250.0,125000000
183,3,87.8,9.0,12.0,Шымкент,Абайский р-н,Arman Qala,монолитный,свежий ремонт,2 с/у и более,2.7,2,0.75,0,0,212,42.3146962,69.5883282,0,512528.47,45000000
184,2,46.0,1.0,10.0,Астана,Сарыарка р-н,Саяхат,кирпичный,unknown,совмещенный,2.7,19,0.1,1,0,181,51.2019175,71.3866718,1,413043.48,19000000
185,5,200.0,10.0,10.0,Астана,р-н Байконур,unknown,кирпичный,unknown,2 с/у и более,3.0,24,1.0,0,1,166,51.1605827,71.4250977,1,575000.0,115000000
186,1,27.4,5.0,3.0,Астана,Нура р-н,Астана,кирпичный,unknown,совмещенный,2.7,2,0.6,0,0,1775,51.1282205,71.4306682,1,310218.98,8500000
187,3,65.42,5.0,10.5,Шымкент,Абайский р-н,Grand Park. Aura,монолитный,unknown,2 с/у и более,3.0,0,0.6,0,0,2275,42.3146962,69.5883282,1,662318.86,43328900
188,1,46.47,2.0,6.0,Алматы,Турксибский р-н,Dream City. Family,монолитный,unknown,unknown,3.0,0,0.3333333333333333,0,0,243,43.3107502,76.9994586,1,837099.2,38900000
189,3,60.0,1.0,4.0,Алматы,Ауэзовский р-н,unknown,unknown,"не новый, но аккуратный ремонт",unknown,2.85,63,0.25,1,0,228,43.2149014,76.87683609999999,0,583333.33,35000000
190,3,75.0,1.0,4.0,Алматы,Алмалинский р-н,unknown,кирпичный,unknown,раздельный,2.8,57,0.25,1,0,268,43.2558709,76.9222413,1,840000.0,63000000
191,2,35.0,5.0,13.0,Астана,Сарайшык р-н,unknown,unknown,свежий ремонт,совмещенный,2.85,0,0.38461538461538464,0,0,237,51.1255616,71.4657048,1,614285.71,21500000
192,2,50.0,9.0,10.0,Астана,р-н Байконур,unknown,монолитный,свежий ремонт,раздельный,2.7,10,0.9,0,0,101,51.1613122,71.4566974,1,609998.0,30499900
193,2,60.0,5.0,9.0,Шымкент,Аль-Фарабийский р-н,4YOU Shymkent,монолитный,unknown,совмещенный,3.0,0,0.6,0,0,3030,42.3146962,69.5883282,1,718195.0,43091700
194,2,44.0,7.0,12.0,Астана,Есильский р-н,BUQAR JYRAU EXCLUSIVE 2,unknown,unknown,unknown,3.0,1,0.5833333333333334,0,0,0,51.1079256,71.4273513,0,931818.18,41000000
195,3,58.3,2.0,5.0,Алматы,Ауэзовский р-н,unknown,панельный,unknown,совмещенный,2.6,47,0.4,0,0,765,43.2149014,76.87683609999999,0,789022.3,46000000
196,1,33.38,5.0,6.0,Алматы,Алатауский р-н,Arena City. Sport,монолитный,unknown,unknown,2.7,1,0.6,0,0,2559,43.2363924,76.9457275,1,774382.86,25848900
197,2,62.3,11.0,12.0,Шымкент,Каратауский р-н,unknown,монолитный,unknown,unknown,2.85,5,0.9166666666666666,0,0,57,42.3512194,69.6236919,0,353130.02,22000000
198,2,62.5,9.0,13.0,Алматы,unknown,RAIYMBEK,монолитный,свежий ремонт,совмещенный,2.75,5,0.6923076923076923,0,0,1053,43.2711002,76.9454563,1,912000.0,57000000
199,4,140.73,5.0,3.0,Алматы,Медеуский р-н,Tamga Residence,монолитный,unknown,2 с/у и более,3.3,0,0.6,0,0,2344,43.2363924,76.9457275,1,1665000.0,234315450
200,1,17.0,2.0,5.0,Алматы,Алмалинский р-н,unknown,unknown,unknown,совмещенный,2.85,44,0.4,0,0,170,43.2546759,76.9672608,1,747058.82,12700000
201,3,68.73,5.0,6.0,Алматы,Алатауский р-н,Arena City. Balance,монолитный,unknown,совмещенный,3.0,0,0.6,0,0,2778,43.2363924,76.9457275,1,788000.0,54159240
202,1,42.0,1.0,5.0,Алматы,Бостандыкский р-н,unknown,панельный,"не новый, но аккуратный ремонт",совмещенный,2.8,42,0.2,1,0,841,43.2237983,76.8996967,1,940476.19,39500000
203,3,96.5,8.0,9.0,Астана,Нура р-н,GAUHARTAS,монолитный,unknown,unknown,3.0,0,0.8888888888888888,0,0,165,50.2590518,57.1038533,1,544041.45,52500000
204,2,55.44,5.0,9.0,Шымкент,Абайский р-н,Otbasy,монолитный,unknown,2 с/у и более,2.7,2,0.6,0,0,2987,42.3146962,69.5883282,1,400000.0,22176000
205,2,75.5,5.0,19.0,Астана,Сарыарка р-н,Turan Plaza,монолитный,unknown,совмещенный,2.7,-1,0.6,0,0,1440,51.1282205,71.4306682,1,500000.0,37750000
206,2,45.0,9.0,9.0,Астана,Нура р-н,Salman City,монолитный,свежий ремонт,unknown,3.0,1,1.0,0,1,476,51.095628,71.3812231,1,666666.64,29999999
207,3,94.0,2.0,3.0,Алматы,Бостандыкский р-н,Diamond Hills,монолитный,unknown,совмещенный,3.0,6,0.6666666666666666,0,0,1390,43.2261794,76.89391225,0,1010638.3,95000000
208,3,102.0,9.0,12.0,Алматы,Медеуский р-н,Royal,монолитный,свежий ремонт,2 с/у и более,3.5,5,0.75,0,0,502,43.25297095,76.95745545,0,1372539.22,139999000
209,1,35.0,8.0,10.0,Астана,р-н Байконур,Южный,кирпичный,unknown,unknown,2.7,19,0.8,0,0,399,51.1756577,71.4534499,1,485714.29,17000000
210,1,38.5,7.0,9.0,Алматы,Алатауский р-н,OLYMPIC PARK,монолитный,unknown,совмещенный,3.0,0,0.7777777777777778,0,0,484,43.2609721,76.87274995,0,753246.75,29000000
211,2,69.0,8.0,13.0,Алматы,Жетысуский р-н,Jetisu Park,монолитный,unknown,2 с/у и более,2.7,4,0.6153846153846154,0,0,1324,43.2883103,76.9499071,1,797101.45,55000000
212,3,91.0,11.0,11.0,Астана,Есильский р-н,Коркем 2,монолитный,unknown,2 с/у и более,2.8,10,1.0,0,1,660,51.110644,71.4273513,1,603296.7,54900000
213,3,68.33,5.0,6.0,Алматы,Алатауский р-н,Arena City. Sport,монолитный,unknown,2 с/у и более,2.7,0,0.6,0,0,2559,43.2363924,76.9457275,1,735128.06,50231300
214,2,53.4,2.0,12.0,Астана,Сарайшык р-н,Geneva 4,кирпичный,черновая отделка,unknown,3.0,1,0.16666666666666666,0,0,130,51.1102844,71.5119117,1,411985.02,22000000
215,1,47.01,5.0,9.0,Алматы,Бостандыкский р-н,Tumar,монолитный,unknown,совмещенный,3.0,1,0.6,0,0,2861,43.2363924,76.9457275,1,920000.0,43249200
216,4,76.0,9.0,10.0,Астана,Алматы р-н,unknown,монолитный,unknown,раздельный,2.5,35,0.9,0,0,905,51.1287399,71.48180165,0,447368.42,34000000
217,4,114.45,5.0,6.0,Алматы,Алатауский р-н,Arena City. Balance,монолитный,unknown,2 с/у и более,3.0,0,0.6,0,0,2778,43.2363924,76.9457275,1,711486.79,81429663
218,2,42.0,14.0,20.0,Астана,Сарайшык р-н,A-City,монолитный,свежий ремонт,совмещенный,3.0,1,0.7,0,0,236,51.1106398,71.5277587,1,538095.24,22600000
219,1,41.0,9.0,10.0,Алматы,Алатауский р-н,Акниет,монолитный,свежий ремонт,совмещенный,2.8,8,0.9,0,0,0,43.2484495,76.8399115,1,707317.07,29000000
220,2,65.0,3.0,12.0,Астана,Сарыарка р-н,Мирный дом,монолитный,свежий ремонт,совмещенный,2.7,11,0.25,0,0,355,51.1721386,71.3676718,1,569230.77,37000000
221,3,71.43,5.0,16.0,Шымкент,Каратауский р-н,Urban Hills,монолитный,unknown,2 с/у и более,3.0,0,0.6,0,0,2164,42.3146962,69.5883282,1,676000.0,48286680
222,1,54.0,1.0,9.0,Шымкент,Аль-Фарабийский р-н,unknown,unknown,свободная планировка,unknown,2.85,1,0.1111111111111111,1,0,117,42.3146962,69.5899715,0,425925.93,23000000
223,3,109.0,2.0,9.0,Астана,Сарыарка р-н,unknown,кирпичный,unknown,раздельный,2.7,16,0.2222222222222222,0,0,68,51.1723991,71.3938913,0,614678.9,67000000
224,2,38.0,4.0,9.0,Астана,Сарайшык р-н,Tasty,кирпичный,свежий ремонт,совмещенный,2.8,1,0.4444444444444444,0,0,57,51.1184932,71.4974913,0,605263.16,23000000
225,1,17.0,2.0,5.0,Алматы,Алмалинский р-н,unknown,unknown,"не новый, но аккуратный ремонт",совмещенный,2.7,49,0.4,0,0,1057,43.2622215,76.897641,1,882352.94,15000000
226,2,37.0,6.0,9.0,Алматы,Наурызбайский р-н,unknown,unknown,unknown,unknown,2.8,0,0.6666666666666666,0,0,0,43.225519,76.786947,1,700000.0,25900000
227,3,70.0,9.0,9.0,Алматы,Алмалинский р-н,unknown,панельный,unknown,совмещенный,2.8,44,1.0,0,1,592,43.2477828,76.9335203,1,714285.71,50000000
228,3,97.59,9.0,9.0,Шымкент,Абайский р-н,unknown,монолитный,черновая отделка,2 с/у и более,3.6,2,1.0,0,1,283,42.3146962,69.5883282,0,717286.61,70000000
229,2,38.0,8.0,9.0,Астана,Нура р-н,GreenLine. Silva,монолитный,unknown,совмещенный,3.0,1,0.8888888888888888,0,0,485,51.1282205,71.3890349,0,986842.11,37500000
230,2,63.0,11.0,22.0,Астана,Нура р-н,Коркем Tower,монолитный,unknown,совмещенный,2.8,8,0.5,0,0,491,51.1308062,71.3631259,1,419047.62,26400000
231,2,70.63,5.0,12.0,Алматы,Наурызбайский р-н,DASTUR,монолитный,unknown,совмещенный,3.0,0,0.6,0,0,1792,43.2363924,76.9457275,1,785000.0,55444550
232,1,37.0,9.0,9.0,Астана,Нура р-н,Arena Style,монолитный,свежий ремонт,совмещенный,3.0,0,1.0,0,1,1074,51.2560062,51.4394543,1,1027027.03,38000000
233,2,58.0,9.0,12.0,Алматы,Алмалинский р-н,Shabyt,монолитный,unknown,раздельный,3.0,1,0.75,0,0,1184,43.2680087,76.9293536,1,853448.28,49500000
234,3,77.8,13.0,13.0,Астана,Алматы р-н,Салтанат,монолитный,unknown,unknown,2.7,20,1.0,0,1,993,51.1534848,71.4464679,1,269922.88,21000000
235,1,34.4,5.0,5.0,Алматы,Турксибский р-н,unknown,кирпичный,свежий ремонт,совмещенный,2.8,34,1.0,0,1,756,43.3389976,76.9501031,1,648255.81,22300000
236,1,44.58,5.0,15.0,Астана,Нура р-н,Qasteev,монолитный,unknown,совмещенный,3.0,0,0.6,0,0,1536,51.1282205,71.4306682,1,1037000.0,46229460
